event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PER8059,"18 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Piura,Piura,Piura,Piura,-5.1945,-80.6328,1,"Diario Correo (Peru)",National,"On 18 April 2023, in Piura (Piura), residents blocked the Fourth Bridge as a demonstration to demand the central government for more budget to be assigned to tend for the damages caused by the rainy season and mitigation works to be implemented.",0,"crowd size=no report",1682446886
PER8063,"18 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Fishers (Peru); Farmers (Peru); Labor Group (Peru); Teachers (Peru); Government of Peru (2022-)",6,,,0,60,,604,"South America",Peru,Tumbes,Tumbes,Corrales,"San Pedro de los Incas",-3.603,-80.4812,1,"Diario Correo (Peru)",National,"On 18 April 2023, in San Pedro de los Incas (Tumbes), fishers, farmers, civil construction workers, teachers ,and regional, provincial, district, and local government authorities blocked El Piojo bridge at the North Pan-American highway as a demonstration to demand the central government for more budget to be assigned to tend for the damages caused by the rainy season.",0,"crowd size=no report",1682446886
PER8064,"18 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Farmers (Peru)",6,,,0,60,,604,"South America",Peru,Piura,Sechura,Sechura,Sechura,-5.5569,-80.8222,1,"Diario Correo (Peru)",National,"On 18 April 2023, in Sechura (Piura), farmers blocked the highway that enters the city as a demonstration to demand the central government for more budget to be assigned to tend for the damages caused by the rainy season and mitigation works to be implemented.",0,"crowd size=no report",1682446886
PER8066,"18 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Piura,Piura,"Tambo Grande","Sinchi Roca",-4.8827,-80.4346,1,"Diario Correo (Peru)",National,"On 18 April 2023, in Sinchi Roca (Piura), residents blocked the Sullana - Tambogrande highway as a demonstration to demand the central government for more budget to be assigned to tend for the damages caused by the rainy season and mitigation works to be implemented.",0,"crowd size=no report",1682446886
PER8069,"18 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Fishers (Peru); Farmers (Peru); Labor Group (Peru); Teachers (Peru); Government of Peru (2022-)",6,,,0,60,,604,"South America",Peru,Tumbes,Tumbes,Tumbes,Tumbes,-3.5669,-80.4515,1,"Diario Correo (Peru)",National,"On 18 April 2023, in Tumbes (Tumbes), fishers, farmers, civil construction workers, teachers, and regional, provincial, district, and local government authorities blocked the North Pan-American highway at the entrance of the city and at Heroes del Cenepa bridge as a demonstration to demand the central government for more budget to be assigned to tend for the damages caused by the rainy season.",0,"crowd size=no report",1682446886
PER8071,"18 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Fishers (Peru); Farmers (Peru); Labor Group (Peru); Teachers (Peru); Government of Peru (2022-)",6,,,0,60,,604,"South America",Peru,Tumbes,Zarumilla,Zarumilla,Zarumilla,-3.5006,-80.275,1,"Diario Correo (Peru)",National,"On 18 April 2023, in Zarumilla (Tumbes), fishers, farmers, civil construction workers, teachers, and regional, provincial, district, and local government authorities blocked the international highway that connects with Ecuador as a demonstration to demand the central government for more budget to be assigned to tend for the damages caused by the rainy season.",0,"crowd size=no report",1682446886
PER8073,"18 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Fishers (Peru); Farmers (Peru); Labor Group (Peru); Teachers (Peru); Government of Peru (2022-)",6,,,0,60,,604,"South America",Peru,Tumbes,"Contralmirante Villar",Zorritos,Zorritos,-3.6804,-80.6798,1,"Diario Correo (Peru)",National,"On 18 April 2023, in Zorritos (Tumbes), fishers, farmers, civil construction workers, teachers, and regional, provincial, district, and local government authorities blocked the bridges of the North Pan-American highway as a demonstration to demand the central government for more budget to be assigned to tend for the damages caused by the rainy season.",0,"crowd size=no report",1682446886
PER8055,"17 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Teachers (Peru); Students (Peru)",6,,,0,60,,604,"South America",Peru,Lima,Lima,Lima,"Lima - Lima District",-12.0462,-77.0451,1,"Diario Correo (Peru)",National,"On 17 April 2023, in Lima - Lima District (Lima), teachers and former and current students at Music University staged a demonstration to voice their concern about a specialist in chemistry and biology to be assigned as president of the Organization Commission of the university, as they claim that the position should be filled by music specialist.",0,"crowd size=no report",1682446886
PER8041,"16 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Venezuela)","Refugees/IDPs (Venezuela)",6,,,0,60,,604,"South America",Peru,Tacna,Tacna,Tacna,Escritos,-18.3021,-70.3155,1,"Diario Correo (Peru)",National,"On 16 April 2023, in Escritos (Tacna), more than 60 undocumented Venezuelan residents blocked the international highway that connects with Chile as a demonstration to voice their grievances about not being allowed to enter both countries because of their lack of documents and them being trapped in the border pass.",0,"crowd size=more than 60",1682446886
PER8068,"16 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Piura,Sullana,Sullana,Sullana,-4.9039,-80.6853,1,"El Regional de Piura",Subnational,"On 16 April 2023, in Sullana (Piura), dozens of residents staged a demonstration in Bolognesi square to demand more efficiency of police and municipal authorities against the increasing levels of insecurity and criminal activity.",0,"crowd size=dozens",1682446886
PER8034,"15 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Lambayeque,Chiclayo,Chiclayo,Chiclayo,-6.7714,-79.8409,1,"Diario Correo (Peru)",National,"On 15 April 2023, in Chiclayo (Lambayeque), transportation drivers of the Chiclayo - Pomalca route staged a demonstration outside the Management of Road Development and Transportation of the Provincial Municipality of Chiclayo (MPCH) offices to voice their grievance of the abuses caused by municipal inspectors and demanding more controls of informal transport drivers.",0,"crowd size=no report",1682446885
PER8047,"15 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Ica,Ica,Ica,Ica,-14.0678,-75.7286,1,"Diario Correo (Peru)",National,"On 15 April 2023, in Ica (Ica), residents of Vivienda Digna human settlement staged a demonstration outside the Informal Property Formalization Organization offices to demand the restitution of the former zonal manager that was recently substituted. They repudiated the delays in paperwork that this change would cause.",0,"crowd size=no report",1682446886
PER8049,"15 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Loreto,Maynas,Iquitos,Iquitos,-3.7491,-73.2538,1,"La Region (Peru)",Subnational,"On 15 April 2023, in Iquitos (Loreto), civil construction workers in charge of the Max Augustin stadium works staged a demonstration to demand payment of their salaries that have been owed for a month.",0,"crowd size=no report",1682446886
PER8053,"15 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Lima,Lima,Ate,"Lima - Ate",-12.0103,-76.87,1,"Ombudsman of Peru",Other,"On 15 April 2023, in Lima - Ate (Lima), local residents, members of the Tawantinsuyo Plurinational Council, the Ayacucho Fight Committee, and members of regional delegations staged a demonstration outside Barbadillo prison to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte.",0,"crowd size=no report",1682446886
PER8009,"14 April 2023",2023,1,Demonstrations,Riots,"Violent demonstration","Rioters (Peru)","Students (Peru)",5,"Rioters (Peru)","Students (Peru); Private Security Forces (Peru)",5,55,,604,"South America",Peru,Huancavelica,Huancavelica,Huancavelica,Huancavelica,-12.7826,-74.9727,1,"Diario Correo (Peru)",National,"On 14 April 2023, in Huancavelica (Huancavelica), students of the Huancavelica National University (UNH) took control of Paturpampa campus as a demonstration to demand a new infrastructure for the university, and they voiced their concern about this not happening soon enough. A group of students and private security officers clashed with the demonstrators and evicted them.",0,"crowd size=no report",1681760265
PER8024,"14 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","SUTEP: Union of Education Workers of Peru; Teachers (Peru)",6,,,0,60,,604,"South America",Peru,Puno,Puno,Puno,Puno,-15.8422,-70.0199,2,"Ombudsman of Peru",Other,"On 14 April 2023, in Puno province (Puno), unionized teachers members of the Union of Education Workers of Peru (SUTEP) and local residents marched as a demonstration to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte.",0,"crowd size=no report",1681760265
PER8025,"14 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Puno,"San Roman",Juliaca,Juliaca,-15.5,-70.1333,2,"Ombudsman of Peru",Other,"On 14 April 2023, in Juliaca district (Puno), residents staged a demonstration to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte.",0,"crowd size=no report",1681760265
PER8026,"14 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Health Workers (Peru)",6,,,0,60,,604,"South America",Peru,Puno,"San Roman",Juliaca,Juliaca,-15.5,-70.1333,1,"La Republica (Peru)",National,"On 14 April 2023, in Juliaca (Puno), family members, friends and health worker colleagues of a nurse that was sexually assaulted in Ayaviri and died after being in a coma for twelve days staged a demonstration to demand justice in the case.",0,"crowd size=no report",1681760265
PER8048,"14 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Teachers (Peru)",6,,,0,60,,604,"South America",Peru,Loreto,Maynas,Iquitos,Iquitos,-3.7491,-73.2538,1,"La Region (Peru)",Subnational,"On 14 April 2023, in Iquitos (Loreto), teachers that were retired with the magisterial reform staged a demonstration outside the Education Management offices to demand payment of their labor benefits from 2022 and 2023 that have not ben paid yet.",0,"crowd size=no report",1682446886
PER8007,"13 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Arequipa,Arequipa,Arequipa,Arequipa,-16.3989,-71.535,1,"La Republica (Peru)",National,"On 13 April 2023, in Arequipa (Arequipa), family members and co-workers of a woman that was killed recently staged a demonstration to demand the authorities speed up the process in the case and to capture those responsible.",0,"crowd size=no report",1681760265
PER8020,"13 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Puno,"El Collao",Ilave,Ilave,-16.0833,-69.6667,2,"Ombudsman of Peru",Other,"On 13 April 2023, in Ilave district (Puno), residents staged a demonstration to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte.",0,"crowd size=no report",1681760265
PER8021,"13 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Puno,Melgar,Ayaviri,Ayaviri,-14.8864,-70.5889,2,"Ombudsman of Peru",Other,"On 13 April 2023, in Ayaviri district (Puno), residents staged a demonstration in Kahuasiri sector to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte.",0,"crowd size=no report",1681760265
PER8022,"13 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Puno,Melgar,Ayaviri,Vilapata,-14.7797,-70.6006,1,"Ombudsman of Peru",Other,"On 13 April 2023, in Vilapata (Puno), residents staged a demonstration to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte.",0,"crowd size=no report",1681760265
PER8023,"13 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Puno,"San Antonio de Putina",Quilcapuncu,Quilcapuncu,-14.8933,-69.7308,2,"Ombudsman of Peru",Other,"On 13 April 2023, in Quilcapuncu district (Puno), residents staged a demonstration to demand the closure of congress, calling for general elections, and for the resignation of President Dina Boluarte.",0,"crowd size=no report",1681760265
